deployment,exp_id,val_id,game_name,game_number,message,passed_count,chain,generation,received_messages,received_from_id,edit_distance
COGSCI21-LIVINGDOC-ITER-FR-1,SyJm3mDgO,H1ey7hXDe_,explore_exploit_v1,0,"Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. If more than one colour has the same amount of squares, choose a single color and eat all the squares of that color to win. Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. This works.  The ""light blue"" square cannot be eaten and will block you. Avoid the light blue squares.",1,Sy2lokIeO,6,"[""Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. If more than one colour has the same amount of squares, choose a single color and eat all the squares of that color to win. Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. This works.""]",Sk_2Rxweu,91
COGSCI21-LIVINGDOC-ITER-FR-1,SyJm3mDgO,H1ey7hXDe_,preconditions_v1,1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.  One white square didn't seem to be enough to get through the green to reach the yellow.",1,Sy2lokIeO,6,"[""You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.""]",Sk_2Rxweu,89
COGSCI21-LIVINGDOC-ITER-FR-1,SyJm3mDgO,H1ey7hXDe_,lemmings_var2_v1,2,"You are the very dark blue square. The light blue squares will kill you from what I experienced.
Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others.  Perhaps following the pattern of the red square movement will do something.",1,Sy2lokIeO,6,"[""You are the very dark blue square. The light blue squares will kill you from what I experienced.\nBe daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others""]",Sk_2Rxweu,78
COGSCI21-LIVINGDOC-ITER-FR-1,SyJm3mDgO,H1ey7hXDe_,push_boulders_v1,3,"The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset. See move ahead of push to not block yourself in.",1,Sy2lokIeO,6,"[""The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset.""]",Sk_2Rxweu,49
COGSCI21-LIVINGDOC-ITER-FR-1,SyJm3mDgO,H1ey7hXDe_,zelda_v1,4,"You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening. The yellow box moves in the 3rd level so stay away from it, it will kill also.",1,Sy2lokIeO,6,"[""You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening.""]",Sk_2Rxweu,79
COGSCI21-LIVINGDOC-ITER-FR-1,SyJm3mDgO,H1ey7hXDe_,relational_v1,5,"You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior. The yellow being the (beige), the purple being the (dark blue) and the red must be the orange. These are colors I see.",1,Sy2lokIeO,6,"[""You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior.""]",Sk_2Rxweu,119
COGSCI21-LIVINGDOC-ITER-FR-1,SyJm3mDgO,H1ey7hXDe_,watergame_v1,6,"You are the dark blue square. Do NOT touch the light blue square, you will die instantly. Push a purple square onto a light blue square to neutralize it (this consumes both purple and light blue squares). Be careful with your movements, because it's easy to trap a purple square that you need in a corner. Start with moving the purple squares to the left of the opening to better not trap yourself.",1,Sy2lokIeO,6,"[""You are the dark blue square. Do NOT touch the light blue square, you will die instantly. Push a purple square onto a light blue square to neutralize it (this consumes both purple and light blue squares). Be careful with your movements, because it's easy to trap a purple square that you need in a corner.""]",Sk_2Rxweu,93
COGSCI21-LIVINGDOC-ITER-FR-1,SyJm3mDgO,H1ey7hXDe_,avoid_george_v1,7,You are the dark blue square. Do not let the yellow touch all of the green blocks. Do NOT let the yellow touch you either. Spacebar seems to swing a brown square out to attack. I think you need to hit all the green squares with your brown square attack at least once to clear. Might try letting the green come to you and swing with the brown square space bar.,1,Sy2lokIeO,6,"[""You are the dark blue square. Do not let the yellow touch all of the green blocks. Do NOT let the yellow touch you either. Spacebar seems to swing a brown square out to attack. I think you need to hit all the green squares with your brown square attack at least once to clear.""]",Sk_2Rxweu,83
COGSCI21-LIVINGDOC-ITER-FR-1,SyJm3mDgO,H1ey7hXDe_,sokoban_v1,8,You are the dark blue square. It appears that the goal is to push all the green squares into any of the red squares. Be careful not to trap the green squares in a corner. You can safely walk over the red squares. Stay away from the blue/grey colored frame to not get blocked.,1,Sy2lokIeO,6,"[""You are the dark blue square. It appears that the goal is to push all the green squares into any of the red squares. Be careful not to trap the green squares in a corner. You can safely walk over the red squares.""]",Sk_2Rxweu,63
COGSCI21-LIVINGDOC-ITER-FR-1,SyJm3mDgO,H1ey7hXDe_,plaqueattack_v1,9,"You are the dark blue square. Your goal is to prevent the moving squares from reaching your bases (the red and yellow squares respectively). You can hit space bar to shoot a projectile at the moving squares (the projectile travels in the direction you last moved). If one of your bases turns colors, you can move over it to recapture it. The round ends when all the moving squares are dead. Kill the column and get to the top and attack from behind.",1,Sy2lokIeO,6,"[""You are the dark blue square. Your goal is to prevent the moving squares from reaching your bases (the red and yellow squares respectively). You can hit space bar to shoot a projectile at the moving squares (the projectile travels in the direction you last moved). If one of your bases turns colors, you can move over it to recapture it. The round ends when all the moving squares are dead.""]",Sk_2Rxweu,59
COGSCI21-LIVINGDOC-ITER-FR-1,B1GA2BdgO,rJlzRhHueu,explore_exploit_v1,0,"Use the arrow keys to move. Eat only the coloured squares that are the least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. If more than one colour has the same amount of squares, choose a single color and eat all the squares of that color to win. Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. This works.  The ""light blue"" square cannot be eaten and will block you. Avoid the light blue squares.",0,Sy2lokIeO,7,"[""Eat the coloured squares that are least numerous first.  I.e, if there are two green squares and five yellow squares, eat the two green squares first. If more than one colour has the same amount of squares, choose a single color and eat all the squares of that color to win. Also, if all the boxes are of the same color, i.e, all blue or all green, eat all. This works.  The \""light blue\"" square cannot be eaten and will block you. Avoid the light blue squares.""]",SyJm3mDgO,37
COGSCI21-LIVINGDOC-ITER-FR-1,B1GA2BdgO,rJlzRhHueu,preconditions_v1,1,"You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful. Collect all of the white squares to get through the green squares.  One white square didn't seem to be enough to get through the green to reach the yellow.",0,Sy2lokIeO,7,"[""You are the blue square. The goal is to reach the yellow square. Touching a green square will damage you and kill you if you have no extra health. White squares will add one extra health. If you have extra health from a white square, you can walk through green square as long as you have enough life to carry you past the green portion. We don't know what the red square does, so be careful.  One white square didn't seem to be enough to get through the green to reach the yellow.""]",SyJm3mDgO,67
COGSCI21-LIVINGDOC-ITER-FR-1,B1GA2BdgO,rJlzRhHueu,lemmings_var2_v1,2,"You are the very dark blue square. The light blue squares will kill you from what I experienced.
Be daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others.  Perhaps following the pattern of the red square movement will do something.",0,Sy2lokIeO,7,"[""You are the very dark blue square. The light blue squares will kill you from what I experienced.\nBe daring, explore all the colors if you still have life left. the green one is not the solution ,so also the deep blue square and the purple one. try others.  Perhaps following the pattern of the red square movement will do something.""]",SyJm3mDgO,0
COGSCI21-LIVINGDOC-ITER-FR-1,B1GA2BdgO,rJlzRhHueu,push_boulders_v1,3,"The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset. Try to see a move ahead so you won't trap yourself inside. ",0,Sy2lokIeO,7,"[""The salmon and orange will both kill you.  The green can be pushed to remove the salmon and orange. Yellow to win. Be careful with pushing the green square, you might end up trapping yourself. If you do touch one of the kill squares to reset. See move ahead of push to not block yourself in.""]",SyJm3mDgO,29
COGSCI21-LIVINGDOC-ITER-FR-1,B1GA2BdgO,rJlzRhHueu,zelda_v1,4,"You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening. The yellow and brown box moves in the 2nd or 3rd level so stay away from it, it will kill also.",0,Sy2lokIeO,7,"[""You are the dark blue square. The moving blocks will instantly kill you. The orange box is a key needed to clear the level. Once you collect the orange box, move to the green box. The moving boxes don't seem to follow a pattern so you might need to move quickly once you see an opening. The yellow box moves in the 3rd level so stay away from it, it will kill also.""]",SyJm3mDgO,17
COGSCI21-LIVINGDOC-ITER-FR-1,B1GA2BdgO,rJlzRhHueu,relational_v1,5,"You are the white square. You can push the red and blue squares. To win you need to eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple into salmon squares or turn pink squares into a salmon. When you turn a push a purple into a salmon it should turn into a yellow square. Move quickly to figure out the pink and purple squares behavior. The yellow being the (beige), the purple being the (dark blue) and the red must be the orange. These are colors I see.",0,Sy2lokIeO,7,"[""You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior. The yellow being the (beige), the purple being the (dark blue) and the red must be the orange. These are colors I see.""]",SyJm3mDgO,101
