deployment,chain,generation,exp_id,game_number,game_name,message,edit_distance,sentence,sentence_number,sentence_is_duplicate
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,5,relational_v1,"You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior. The yellow being the (beige), the purple being the (dark blue) and the red must be the orange. These are colors I see.",119,You are the white square.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,5,relational_v1,"You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior. The yellow being the (beige), the purple being the (dark blue) and the red must be the orange. These are colors I see.",119,You can push the red and blue squares.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,5,relational_v1,"You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior. The yellow being the (beige), the purple being the (dark blue) and the red must be the orange. These are colors I see.",119,Eliminate the blue square by pushing it into a yellow square.,2,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,5,relational_v1,"You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior. The yellow being the (beige), the purple being the (dark blue) and the red must be the orange. These are colors I see.",119,"If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares.",3,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,5,relational_v1,"You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior. The yellow being the (beige), the purple being the (dark blue) and the red must be the orange. These are colors I see.",119,Move quickly to figure out the pink and purple squares behavior.,4,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,5,relational_v1,"You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior. The yellow being the (beige), the purple being the (dark blue) and the red must be the orange. These are colors I see.",119,"The yellow being the (beige), the purple being the (dark blue) and the red must be the orange.",5,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,5,relational_v1,"You are the white square. You can push the red and blue squares. Eliminate the blue square by pushing it into a yellow square. If there are no yellow squares, you may have to push either the purple or pink square into one another to turn them into yellow squares. Move quickly to figure out the pink and purple squares behavior. The yellow being the (beige), the purple being the (dark blue) and the red must be the orange. These are colors I see.",119,These are colors I see.,6,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,6,watergame_v1,"You are the dark blue square. Do NOT touch the light blue square, you will die instantly. Push a purple square onto a light blue square to neutralize it (this consumes both purple and light blue squares). Be careful with your movements, because it's easy to trap a purple square that you need in a corner. Start with moving the purple squares to the left of the opening to better not trap yourself.",93,You are the dark blue square.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,6,watergame_v1,"You are the dark blue square. Do NOT touch the light blue square, you will die instantly. Push a purple square onto a light blue square to neutralize it (this consumes both purple and light blue squares). Be careful with your movements, because it's easy to trap a purple square that you need in a corner. Start with moving the purple squares to the left of the opening to better not trap yourself.",93,"Do NOT touch the light blue square, you will die instantly.",1,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,6,watergame_v1,"You are the dark blue square. Do NOT touch the light blue square, you will die instantly. Push a purple square onto a light blue square to neutralize it (this consumes both purple and light blue squares). Be careful with your movements, because it's easy to trap a purple square that you need in a corner. Start with moving the purple squares to the left of the opening to better not trap yourself.",93,Push a purple square onto a light blue square to neutralize it (this consumes both purple and light blue squares).,2,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,6,watergame_v1,"You are the dark blue square. Do NOT touch the light blue square, you will die instantly. Push a purple square onto a light blue square to neutralize it (this consumes both purple and light blue squares). Be careful with your movements, because it's easy to trap a purple square that you need in a corner. Start with moving the purple squares to the left of the opening to better not trap yourself.",93,"Be careful with your movements, because it's easy to trap a purple square that you need in a corner.",3,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,6,watergame_v1,"You are the dark blue square. Do NOT touch the light blue square, you will die instantly. Push a purple square onto a light blue square to neutralize it (this consumes both purple and light blue squares). Be careful with your movements, because it's easy to trap a purple square that you need in a corner. Start with moving the purple squares to the left of the opening to better not trap yourself.",93,Start with moving the purple squares to the left of the opening to better not trap yourself.,4,False
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,7,avoid_george_v1,You are the dark blue square. Do not let the yellow touch all of the green blocks. Do NOT let the yellow touch you either. Spacebar seems to swing a brown square out to attack. I think you need to hit all the green squares with your brown square attack at least once to clear. Might try letting the green come to you and swing with the brown square space bar.,83,You are the dark blue square.,0,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,7,avoid_george_v1,You are the dark blue square. Do not let the yellow touch all of the green blocks. Do NOT let the yellow touch you either. Spacebar seems to swing a brown square out to attack. I think you need to hit all the green squares with your brown square attack at least once to clear. Might try letting the green come to you and swing with the brown square space bar.,83,Do not let the yellow touch all of the green blocks.,1,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,7,avoid_george_v1,You are the dark blue square. Do not let the yellow touch all of the green blocks. Do NOT let the yellow touch you either. Spacebar seems to swing a brown square out to attack. I think you need to hit all the green squares with your brown square attack at least once to clear. Might try letting the green come to you and swing with the brown square space bar.,83,Do NOT let the yellow touch you either.,2,True
COGSCI21-LIVINGDOC-ITER-FR-1,Sy2lokIeO,6,SyJm3mDgO,7,avoid_george_v1,You are the dark blue square. Do not let the yellow touch all of the green blocks. Do NOT let the yellow touch you either. Spacebar seems to swing a brown square out to attack. I think you need to hit all the green squares with your brown square attack at least once to clear. Might try letting the green come to you and swing with the brown square space bar.,83,Spacebar seems to swing a brown square out to attack.,3,True
